,url,date,q_title,q_content
41,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=1127&docId=348583371&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=42&search_sort=0&spq=0,2020.02.29,내공500문재인 정부의 코로나 대응,"안녕하세요.정치에 관심이 있는 청년입니다.우선 저는 특정한 정당이나 대통령,정치인들을 무조건적으로 지지하지는 않습니다.문재인 대통령의 정책에 대해서 긍정적으로 평가하지만 어떤 정책들은 실망스러웠습니다.(편향적인 여성정책을 시행하고 민식이법이 통과 됬을 때 정말 실망을 많이 했습니다.)그렇다고 흔히 보수라고 말하는 미래통합당을 우호적으로 바라보고 있지도 않습니다.정치인으로써 해서는 안될 행동을 많이 보여줬고, 무엇보다 박 정부때 대통령으로써 실망스러웠던 점이 너무 많았습니다.그저 저는 진보와 보수를 떠나 훌륭한 정치인들과 공약들을 지지하고 응원하고 있는 입장입니다.본론으로 넘어가서, 요즘 코로나 때문에 문제가 시끄럽습니다.그런데, 코로나에 대한 정부대처에 대해 사람들마다 반응이 너무나도 다릅니다.요즘 가짜뉴스들이 판치다 보니까 무엇이 진짜이고 가짜인지 헤깔릴때가 많습니다.그래서 지식IN 유저들에게 질문합니다.1. 코로나에 대해서 정부 대처 능력요즘 코로나 바이러스 때문에 외출하기가 두렵습니다.현 시각, 확진자수가 3100명 이상으로 기하급수적으로 늘어나고 있습니다.그런데, 급속도로 늘어나고 있는 확진자에 대해서 사람들마다 반응이 제각각입니다.어떤 사람들은 문 정부가 친중정책을 펼치면서 중국인 입국금지를 하지 않았기 때문에   이렇게 확산된 것이라고 말합니다.그러면서 지금이라도 입국금지를 시켜야 된다고 주장합니다.저도 중국인 입국금지라는 주장에 대해서 이해가 됩니다. 실질적인 문제는 중국에서 비롯된 것이니까 이해됩니다.그런데 무조건적인 중국인 입국금지가 문제를 해결하는 방법이라는 점에 대해서는 강하게 설득력있는 방법이라고 생각하지 않습니다.이미 정부에서는 근원지인 후베이성에 대해 입국금지를 결정했고, 코로나 환자에 대해서 특별감시를 진행하고 있습니다. ( 법무부 주장에 따르면 점점 중국인 입국자 수 가 줄어들고 있다고 말합니다.)무엇보다 중국인 입국금지에 대한 주장이 설득력이 더해지려면 중국인 입국으로 인해서 코로나 환자수가 증가해야 되는데, 실질적으로 중국인 입국으로 인해서 코로나 환자수가 증가하고 있지 않습니다.예를 들어서, 현재까지 중국인으로 인해서 2차 감염이 증가 됬다는 보고가 없으며, 중국인 밀집지역에 감염자 수가 증가 됬다는 기사를 본 적이 없습니다.오히려, 31번 확진자의 기점으로 그 종교단체에서 확진자수가 기하급수적으로 쏟아져 나오고 있습니다.신천지 종교에서 적극적으로 정부에 협조하고 격리했다면 이렇게까지 문제가 커지지 않았다고 생각합니다.여러분의 입장은 어떻습니까?코로나 확산의 주된 이유가 무엇입니까? 중국인 입국금지를 하지 않은 문 정부의 책임이 가장 큰것인가요? 중국인 입국금지를 주장하는 사람들이 많던데 실질적인 근거를 말씀해주셨으면 합니다.2. 탄핵문재인 정부의 대처 실패로 탄핵을 시켜야 된다는 청원이 올라왔습니다.많은 사람들이 지지했다는 기사를 봤는데요.지지자들 입장을 들어보면 문재인 정부가 국민의 입장과 안전은 무시한 채 중국의 상황에만 신경쓰기 때문에 코로나 문제가 확산 된 것이라고 말합니다.쉽게 말해서 이번 코로나 문제의 가장 큰 책임은 문재인 정부에게 있기 때문에 책임지고 탄핵되야 된다는 것입니다.사실 저는 이해가 되지는 않습니다.그래서 탄핵을 지지하는 사람들로써 문재인 정부가 탄핵을 당해야 된다는 사실적인 근거를 제시해 주셨으면 좋겠습니다.그리고 탄핵을 당해서 대통령직으로 물러났을 때 차기로 임명될 대통령이 누가 좋을 지 그 이유는 무엇인지 말씀해 주셨으면 합니다.부족한 글솜씨에도 봐주셔서 감사합니다.부족한 점이 있다면 답변을 통해서 지적해주신다면 잘 받아드리겠습니다.하지만 맹목적이거나 편향적인 답변, 근거 없는 답변은 받지 않도록 하겠습니다.이번 코로나로 많은 국민들이 걱정하고 있는데 하루 빨리 해결되서 국가가 다시 평화를 찾았으면 좋겠습니다.감사합니다."
42,https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60906&docId=348199656&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=43&search_sort=0&spq=0,2020.02.25,코로나 신천지 800명 이유,코로나의 근원지인 중국우한그런데 지금 한국 확진자 1000명중에서 어떻게 대구 경북 신천지 환자가 800이나 돼죠? 외국인이 보면 대구가 한국의 수도인줄 알겠어요 어떻게 인구밀도가 훨씬 높은 서울보다 높게 퍼질 수 있었을까요도대체 뭔짓을 했길래 그렇게 퍼진거죠? 검색해봐도 이만희 형 장례식장 얘기만 나오는데 장례식장에서 코로나 확진자가 기침하면서 음식 서빙이라도 했나요? 정치적 질문 아니고요 진짜 궁금해서 그럽니다 왜 정확한 원인이 안나오죠? 봉사활동 중에 다 같이 전염됐다는 얘기도 있고진실을 아시는 분 답변 주세요
43,https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60906&docId=347902360&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=44&search_sort=0&spq=0,2020.02.22,코로나와 관련해서 신천지가 욕먹고 있는 이유가 뭔가요?, 
44,https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60906&docId=347871218&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=45&search_sort=0&spq=0,2020.02.21,신천지 코로나 어쩌고 이러면서 페북에 떠도는데 무슨 상황이에요? 30만 어쩌고 하던데.., 
45,https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60906&docId=347790782&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=46&search_sort=0&spq=0,2020.02.20,요즘 코로나 바이러스에 신천지가 유명하던데 무슨 사이비 종교인가요? 도대체 어떤 생각을 가지길래 몇백명이 답장을거부하고 피하는건가요?, 
46,https://kin.naver.com/qna/detail.nhn?d1id=8&dirId=81205&docId=345927195&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=47&search_sort=0&spq=0,2020.01.29,"안녕하세요 요즘 신종코로나바이러스 감염이 돌고있잖아요 근데 2월초에 인천공항을 가야하는데 많이 안좋을까요,,", 
47,https://kin.naver.com/qna/detail.nhn?d1id=2&dirId=2011604&docId=349183201&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=48&search_sort=0&spq=0,2020.03.07,코로나 19에 대한 대책을 알려주세요,학교 방학 중 과제로 갑자기 코로나 19에 대한 대책을 a4용지 분량으로 적어오라는데 정부적인 차원에서인지 예방차원인지 모르고 그냥 대책을 2개 이상 조사하래요 뭐라 적어야할지.. 그냥 적을만한것좀 알려주세욥ㅠㅠㅠㅠㅠ
48,https://kin.naver.com/qna/detail.nhn?d1id=8&dirId=814&docId=348018236&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=49&search_sort=0&spq=0,2020.02.23,코로나 신천지사건 자세히알려주실수있나여?,신천지는뭐며 신천지가 뭘 어떻게 코로나를 확진시켰나여
49,https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60906&docId=348318620&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=50&search_sort=0&spq=0,2020.02.26,"신천지 대단하네요, 코로나로 알게되었는데한국에 대단한 조직이 있을줄이야,전쟁위기일때 신천지 분들이 공작원으로 재능기부 해주시면 북파공작원 부럽지 않을듯", 
50,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70122&docId=345816808&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=51&search_sort=0&spq=0,2020.01.28,내공100신종코로나바이러스,"중국 하얼빈에서 한국으로 귀국한지 12일정도 됬습니다.귀국당시는 증상이 없었으나저번주 화요일부터 편도가 아프기 시작하더니화요일에서 수요일로 넘어가는 새벽에는 열이 났다가그 이후로는 인후통에 계속 시달리고 있습니다.현재 열은 나지 않지만 기침과 인후통, 몸에 기력이 빠지고있습니다. 1339에 신고하고 병원을 가봐야 할까요"
51,https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=609&docId=349672562&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=52&search_sort=0&spq=0,2020.03.12,신천지이만희씨는 죽지 않나요? (신천지교주신천지대표코로나이만희),신천지 이만희 씨는 죽지 않아서 코로나에 걸리지도 않는 불사신이라는데 사실인가요?이만희씨는 죽지 않는데 왜 늙었나요??궁금합니다.(죽는다는 간단한 답변 빼고 다 허용 합니다.)
52,https://kin.naver.com/qna/detail.nhn?d1id=5&dirId=51003&docId=348228661&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=53&search_sort=0&spq=0,2020.02.26,에어비앤비 예약취소 코로나발병에도 취소수수료 50%발생,"2월29일 돌잔치 참석차 부산 팔*****에 예약(2월29일)을 했습니다.2월19일 결재2월20일 대구 신천지의 코로나 대량 발생하여 부산 돌잔치 취소되고 숙소 취소취소를 하고보니 취소수수료가 50%로가 발행되었습니다.전날 결재를 하고 하루뒤 취소를 했는데 엄청난 취소 수수료를 확인하게되어에어비엔비 연락하니 한참뒤 담당자 연락을 받았는데 호스트의 동의가 있어야50%의 수수료를 돌려줄수 있다고합니다.에어비엔비를 통해 다른숙소를 찾아보니 2주이내 취소할 경우 취소 수수료가발생되며 2주 이내라고하여도 결재후 48시간 이내 취소일경우 수수료 없음...이라는숙소도 많았습니다. 이 숙소는 30일이내 무조건 50%수수료 책정을 했더군요.호스트 연락하니 에어비엔비 규정을 따를뿐이다. 라고 매몰찬 회신만 오더군요이것저것 알아보니 에어비에선 호스트가 규정을 정하고 그 규정대로 진행한다는답변을 하고 숙소를 중계해주는 에어비엔비는 나몰라라 뒤로 빠져버리네요.에어비엔비 규정을 더 찾아보니 ""특별 검토가 필요한 상황""이라는 내용에특정지역이나 전체 구성원에 대한 파급력이 큰 질병/전염병 같은경우....라고 적혀있습니다.이 건을 에어비앤비에 얘기해도 2월21일 당시 부산에 발병자가 거의 없고 관련 서류를 제출하라는답변을 합니다.현재 2월 25일 전국에 코로나 발생되고 부산도 20명 정도의 코로나 확진자가 발생되어모임/회식등을 하지 말라는 재난안전 문자가 계속 오고있습니다.숙소 예약일은 29일입니다. 이런데도 에어비앤비는 호스트 규정만 핑계대고 있을 껀가요21일 소비자보호원에 피해신고를 하니 기본 숙소규정은 2일전에 취소하면 수수료가 없는게보통이라고합니다. 그래서 소비자보호원이 에어비엔비 담당자에게 연락을 하겠다고 하더라구요(소비자보호원의 발빠른 대응, 노고에 정말 감사드립니다.)결국 에어비앤비에서 다시 회신이 옵니다. 50% 호스트가 가져간 수수료중 30%만 돌려준다고 하네요..어이가 없어서....결국 18만원 정도 받질 못했습니다....주절주절 생각나는데로 작성하였지만 위 글내용에 한치의 오바나 거짓이 없습니다.이번 코로나로 숙소 취소하시는분 엄청 많으시더라구요. 몇일전 다음기사에서 확인했어요그리고 네이버에서 ""에어비엔비 코로나"" 라고 검색하면 지금 저와같은 글들이 엄청 많이 있습니다.네이버/다음 여행카페에는 난리났네요.이 기사를 보세요...http://www.ntoday.co.kr/news/articleView.html?idxno=71011내용 하단에 호스트 규정관련 공정위가 검찰에 고발했고 재수사한다는 내용이 있네요.이런 기사가 한두개가 아닙니다.다시한번 물어봅니다. 이런상황에서도 에어비앤비는 호스트 규정이 중요한가요?"
53,https://kin.naver.com/qna/detail.nhn?d1id=8&dirId=81302&docId=349166664&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=54&search_sort=0&spq=0,2020.03.06,내공80편의점 택배 코로나 때문에 쉰다?,제가 온라인으로 중고 물품 구매했는데요한달내로 보내준다더니 딱 한달될때 (21일날) 제가 문의드리니오늘 보내준다 하고 잠시후에 편의점에 갔는데 코로나 때문에 택배가 쉰다고 하는데 가족들은 사기라고 하고 그래서.. 아직까지 아무런 연락도 없는데 사기인가요? 코로나 때문에 쉬고 있는 곳도 있나요?
54,https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=612&docId=347679534&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=55&search_sort=0&spq=0,2020.02.19,코로나 방지 마스크는 어떤게 제일 효율적인가요?,신천지 코로나 때문에 이제 진정한 헬게이트 지옥이 열려버렸는데;;너무 무섭네요.. 코로나 방지 마스크 어떤게 제일 좋죠? 면마스크는 안좋다는데 왜죠?
55,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70701&docId=347349602&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=56&search_sort=0&spq=0,2020.02.15,내공100싱가폴은 따뜻한데 코로나 확산되잖아요그럼 날씨 따뜻해지면 가라앉는다는건 거짓말이죠?, 
56,https://kin.naver.com/qna/detail.nhn?d1id=10&dirId=100601&docId=347072131&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=57&search_sort=0&spq=0,2020.02.12,코로나19 -도쿄 올림픽?,코로나19 전영병이 지금 처럼계속되면 도쿄 올림픽이 취소되어야 할까요?빨리 진정되어야 히지만 그렇게 돌 수도 있을까요?지금 처럼 심해도 올림픽은 열릴까요?
57,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70117&docId=348459831&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=58&search_sort=0&spq=0,2020.02.28,내공10코로나 검사 후,보통 코로나 검사 후 음성판정이 나올 때 까지 격리 하고 음성이 나오면 격리 해제가 되나요 ?? 지금 재난문자로 몇번째 확진자가 어디 근무하고 어디 다녀왔다고 하는 것은 검사 하기 전 이동 경로인가요 ??? 만약 검사 후 격리가 되지 않고 돌아다닐 수 있다면 문제가 있는거 아닌가요..?
58,https://kin.naver.com/qna/detail.nhn?d1id=10&dirId=100702&docId=349340375&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=59&search_sort=0&spq=0,2020.03.08,코로나로 인한 전국 개학연기,지금 3월23일이 개학예정일이고 현재 점차 확산세가 줄어들고 있지만 확진자수가 7000명이 넘어가고 있는 상황이잖아요그러면 3월 23일 이후로 더 개학이 연기될 가능성있나요?
59,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=7010101&docId=345814143&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=60&search_sort=0&spq=0,2020.01.28,우한폐렴 신종 코로나바이러스 백신과 치료제 언제나올까요,제곧내???
60,https://kin.naver.com/qna/detail.nhn?d1id=8&dirId=81204&docId=345863793&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=61&search_sort=0&spq=0,2020.01.29,신종코로나바이러스...휴가 말고 방콕해야하나요?,"2월 3일~5일 월화수 휴가예정이었는데.갑자기 신종 코로나 바이러스가 난리네요ㅠㅠ국내여행으로 ktx타고 남쪽으로 여행 겸 호캉스 가려고 했는데.취소하는게 맞을까요? 마스크를 쓰고 다녀도 불안한건가요?일단 안가는걸로 마음은 기울었지만, 다른분들 의견을 듣고싶어서요.아아...꽃같은 휴가...ㅠㅠ"
61,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=1117&docId=347902805&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=62&search_sort=0&spq=0,2020.02.22,코로나19죽는온도?,코로나 19온도 몇도에죽을까요 마스크 몇도에삶으면 안전할까요?
62,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=70102&docId=349502061&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=63&search_sort=0&spq=0,2020.03.10,코로나 증상,코로나가 폐렴이니까 일단 발열하고 목아픈증상하고 마른기침이 있다면 확률이 높은거죠? 그냥 단순히 미세먼지랑 건조한거 때문에 목만 건조하면 이것도 증상에 포함인가요
63,https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=612&docId=348388046&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=64&search_sort=0&spq=0,2020.02.27,현재 코로나에 감염된 사람이 지구?한국?에 40%라는데 실환가요?, 
64,https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=6130203&docId=346233569&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=65&search_sort=0&spq=0,2020.02.02,코로나 바이러스에 대해서 궁금한게 있어요!,1.코로나바이러스는 걸리면 치료법이 없잖아요? 혹시 자연적으로 낫지는 않나요? 치사율이4%? 였던 것 같은데 걸리고 자연적으로 낫지 않으면 치사율이 4%여도 죽는 거 아닐까요 ... ?2.코로나바이러스 정확한 치사율이 알고싶어요.3.일회용 마스크는 예방효과가 없나요......무서워서 밖을 못 나가겠어요ㅜㅜㅜㅜㅜ개학도 안 했으면 좋겠다ㅜㅜㅜㅡㅠㅜㅜ중국은 왜 ㅏ꾸 민폐 끼치는지ㅜㅜㅜㅜ
65,https://kin.naver.com/qna/detail.nhn?d1id=7&dirId=7010102&docId=345629900&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=66&search_sort=0&spq=0,2020.01.26,내공40신종코로나 바이러스에 대해질문 몇가지만 알려주세요,1.광주에 코로나바이러스 검사가능한 병원이 어디어디있나요?2.지금 제가 열은 안나는데 계속 기침을 평소보다 엄청많이 하는데 느낌이 목이 간지럽다기보단 기침이 나오려고 하는데 바이러스와 상관이있나요??3.예방법 알려주세요
66,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=111003&docId=345692532&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=67&search_sort=0&spq=0,2020.01.27,코로나 바이러스,지금 중국정부서 말하는 중국인 코로나 바이러스 사망자수는 거짓이고 실제로는 훨씬 많다는데 사실인가요? 사실이면 사망자가 대략 몇 명쯤 되나요?
67,https://kin.naver.com/qna/detail.nhn?d1id=8&dirId=8020603&docId=345690818&qb=7L2U66Gc64KYIOqxsOynk+yduOqwgOyalA==&enc=utf8&section=kin&rank=68&search_sort=0&spq=0,2020.01.27,우한 폐렴(신종 코로나 바이러스),"지금 우한 폐렴이 많이 문제가 되고 있잖아요.. 기사 내용들도 심상치 않고 도시 패쇄되고 병원 마비되고 한다는데 기사 댓글들 보니 뭐 인류 멸망이다, 한국 멸망하는 건 시간 문제다 하고 그래서 전 너무너무 걱정되고 불안한데 가족들한테 말하니 절 엄청 우습게 보더군요.. 저희 엄마가 약사신데 뉴스 싹 다 거짓이니 걱정 말라고 하시면서 진짜 저를 완전 기사에 선동당한 호구.. 로 보시는 것 같더라구요.정말 심각한 거 맞나요? 진짜 과장 1도 없이 완전 객관적으로 이 사태가 심각한 수준이 맞는 건가요?인터넷에선 인류 멸망이니 지구 멸망이니 별의별 재앙을 대고 있는데 주변인들은 천하태평이니.. 헷갈리네요.또 어느 전문가? 분이 개인 위생 청결하게 하면 별 문제 없다는데 맞나요?+ 사스나 메르스 때에는 WHO가 비상 사태로 지정했었나요?"
